Pickup Supplier,Pickup Location,Supplier ID,Destination,Fee,Notes 1,Notes 2
National,Greece,630448,Slovenia,100 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Greece,630448,Sweden,100 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Greece,630448,Switzerland,100 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Greece,630448,United Kingdom,100 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Greece,630448,Andorra,100 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Greece,630448,Monaco,100 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Greece,630448,Gibraltar,100 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Greece,630448,Liechtenstein,100 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Guatemala,630450,El Salvador,50.16 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Guatemala,630450,Honduras,50.16 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Guatemala,630450,Nicaragua,50.16 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Spain,630477,Portugal,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Spain,630477,Andorra,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Spain,630477,Gibraltar,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Spain,630477,Germany,45.45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Spain,630477,Austria,45.45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Spain,630477,Belgium,45.45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Spain,630477,France,45.45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Spain,630477,Italy,45.45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Spain,630477,Luxembourg,45.45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Spain,630477,Netherlands,45.45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Spain,630477,Switzerland,45.45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,Spain,630477,Monaco,45.45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
National,United Kingdom,630484,Ireland,141.82 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Nizacars,Spain,184316,Portugal,135 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Nucarrentals,Estonia,383974,Latvia,35 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Nucarrentals,Estonia,383974,Lithuania,35 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
OK Rent A Car FE,Spain,631865,France,325 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
OK Rent A Car FE,Spain,631865,Portugal,325 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
OK Rent A Car FE,Spain,631865,Andorra,325 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
OK Rent A Car FF,Spain,631972,France,325 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
OK Rent A Car FF,Spain,631972,Portugal,325 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
OK Rent A Car FF,Spain,631972,Andorra,325 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Panek,Lithuania,678978,Estonia,24.79 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Panek,Lithuania,678978,Latvia,24.79 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Panek,Lithuania,678978,Poland,41.32 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Prestigio Rent A Car,Croatia,676518,Albania,100 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Prestigio Rent A Car,Croatia,676518,Bulgaria,100 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Prestigio Rent A Car,Croatia,676518,Macedonia,100 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Prestigio Rent A Car,Croatia,676518,Montenegro,100 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Prestigio Rent A Car,Croatia,676518,Romania,100 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Prestigio Rent A Car,Croatia,676518,Serbia,100 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Prestigio Rent A Car,Croatia,676518,Kosovo,100 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Rhodium,France,613134,Spain,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"f Clients want to use the rented vehicle in one of the following regions–Aragon, Asturias, Cantabria, Catalonia, Navarra, Basque Country, Andorra, Monaco or Corsica – they must take out an additional insurance of 9 euros a day. In any case, the set rate for this is 25 euros and the maximum is 90 euros.

If Clients want to drive the vehicle in Switzerland or Italy, they must take out extra insurance coverage, which costs 40 euros per vehicle for a stay of 1 to 3 days and 60 euros per vehicle of 4 to 7 days. For 8 days or more, the insurance coverange shall cost 80 euros per vehicle."
Rhodium,France,613134,Italy,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"f Clients want to use the rented vehicle in one of the following regions–Aragon, Asturias, Cantabria, Catalonia, Navarra, Basque Country, Andorra, Monaco or Corsica – they must take out an additional insurance of 9 euros a day. In any case, the set rate for this is 25 euros and the maximum is 90 euros.

If Clients want to drive the vehicle in Switzerland or Italy, they must take out extra insurance coverage, which costs 40 euros per vehicle for a stay of 1 to 3 days and 60 euros per vehicle of 4 to 7 days. For 8 days or more, the insurance coverange shall cost 80 euros per vehicle."
Rhodium,France,613134,Switzerland,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Right Cars,Poland,659845,Germany,76.19 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Right Cars,Poland,659845,Austria,76.19 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Right Cars,Poland,659845,Czech Republic,76.19 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Right Cars,Poland,659845,Hungary,76.19 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Right Cars,Poland,659845,Lithuania,76.19 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Right Cars,Poland,659845,Slovakia,76.19 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Right Cars,Poland,659845,Ukraine,761.92 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sixt,Argentina,530557,Brazil,45.56 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sixt,Argentina,530557,Chile,45.56 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sixt,Argentina,530557,Uruguay,45.56 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sixt,Austria,630490,Croatia,35 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sixt,Austria,630490,Czech Republic,35 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sixt,Austria,630490,Estonia,35 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sixt,Austria,630490,Hungary,35 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sixt,Austria,630490,Latvia,35 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sixt,Austria,630490,Lithuania,35 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sixt,Austria,630490,Poland,35 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sixt,Austria,630490,Slovakia,35 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sixt,Austria,630490,Slovenia,35 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sixt,Bulgaria,630497,Greece,60 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sixt,Bulgaria,630497,Macedonia,60 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sixt,Bulgaria,630497,Romania,60 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sixt,Bulgaria,630497,Serbia,80 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sternrent,Netherlands,364672,Germany,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sternrent,Netherlands,364672,Austria,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sternrent,Netherlands,364672,Belgium,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sternrent,Netherlands,364672,Spain,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sternrent,Netherlands,364672,Croatia,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sternrent,Netherlands,364672,Czech Republic,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sternrent,Netherlands,364672,Denmark,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sternrent,Netherlands,364672,Finland,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sternrent,Netherlands,364672,France,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sternrent,Netherlands,364672,Ireland,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sternrent,Netherlands,364672,Italy,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sternrent,Netherlands,364672,Luxembourg,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sternrent,Netherlands,364672,Norway,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sternrent,Netherlands,364672,Portugal,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sternrent,Netherlands,364672,Slovenia,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sternrent,Netherlands,364672,Sweden,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sternrent,Netherlands,364672,United Kingdom,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sicily by Car,Italy,505091,Germany,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sicily by Car,Italy,505091,Austria,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sicily by Car,Italy,505091,Belgium,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sicily by Car,Italy,505091,Spain,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sicily by Car,Italy,505091,Croatia,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sicily by Car,Italy,505091,Denmakr,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sicily by Car,Italy,505091,Finland,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sicily by Car,Italy,505091,France,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sicily by Car,Italy,505091,Ireland,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sicily by Car,Italy,505091,Luxemburg,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sicily by Car,Italy,505091,Netherlands,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sicily by Car,Italy,505091,Norway,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sicily by Car,Italy,505091,Portugal,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sicily by Car,Italy,505091,Slovenia,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sicily by Car,Italy,505091,Sweden,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sicily by Car,Italy,505091,Switzerland,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sicily by Car,Italy,505092,Andorra,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sicily by Car,Italy,505093,Monaco,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sicily by Car,Italy,505094,Liechtenstein,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Sicily by Car,Italy,505091,United Kingdom,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Surprice Car Rental,Portugal,704404,Spain,24.4 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Surprice Car Rental,Spain,706932,Belgium,20 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Surprice Car Rental,Spain,706932,France,20 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Surprice Car Rental,Spain,706932,Italy,20 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Surprice Car Rental,Spain,706932,Portugal,20 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Surprice Car Rental,Romania,480295,Germany,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Austria,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Belgium,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Bulgaria,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Spain,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Croatia,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Cyprus,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Czech Republic,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Denmark,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Estonia,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Finland,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,France,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Greece,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Hungary,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Ireland,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Italy,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Latvia,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Lithuania,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Luxembourg,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Malta,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,The Netherlands,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Norway,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Poland,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Portugal,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Slovakia,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Surprice Car Rental,Romania,480295,Slovenia,95 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within these countries is not permitted: Bosnia and herzegovina ,Israel ,Republic of moldova ,Morocco ,Tunisia ,Turkey ,Ukraine ,Russian federation."
Tempest,South Africa,614375,Namibia,87.44 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within / to these countries is not permitted: Zambia, Malawi,  Angola."
Tempest,South Africa,614375,Zimbabwe,87.44 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within / to these countries is not permitted: Zambia, Malawi,  Angola."
Tempest,South Africa,614375,Mozambique,87.44 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within / to these countries is not permitted: Zambia, Malawi,  Angola."
Tempest,South Africa,614375,Swaziland ,87.44 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within / to these countries is not permitted: Zambia, Malawi,  Angola."
Tempest,South Africa,614375,Lesotho,87.44 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within / to these countries is not permitted: Zambia, Malawi,  Angola."
Tempest,South Africa,614375,Botswana,87.44 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"Travel within / to these countries is not permitted: Zambia, Malawi,  Angola."
Thrifty,Germany,630586,Austria,50 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,Travel within / to Sweden is not permitted
Thrifty,Germany,630586,Belgium,50 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,Travel within / to Sweden is not permitted
Thrifty,Germany,630586,Spain,50 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,Travel within / to Sweden is not permitted
Thrifty,Germany,630586,France,50 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,Travel within / to Sweden is not permitted
Thrifty,Germany,630586,Greece,50 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,Travel within / to Sweden is not permitted
Thrifty,Germany,630586,Italy,50 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,Travel within / to Sweden is not permitted
Thrifty,Germany,630586,Luxembourg,50 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,Travel within / to Sweden is not permitted
Thrifty,Germany,630586,Netherlands,50 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,Travel within / to Sweden is not permitted
Thrifty,Germany,630586,Poland,50 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,Travel within / to Sweden is not permitted
Thrifty,Germany,630586,Portugal,50 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,Travel within / to Sweden is not permitted
Thrifty,Germany,630586,Switzerland,50 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,Travel within / to Sweden is not permitted
Thrifty,Germany,630586,United Kingdom,50 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,Travel within / to Sweden is not permitted
Thrifty,Namibia,506659,Mozambique,44.79 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,Travel within / to Zimbabwe is not permitted
Thrifty,Namibia,506659,Swaziland ,44.79 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Thrifty,Namibia,506659,Lesotho,44.79 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Thrifty,Namibia,506659,Botswana,44.79 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Thrifty Hertz,Spain,526946,France,530 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Thrifty Hertz,Spain,526946,Portugal,675 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Thrifty Hertz,Spain,526946,Andorra,175 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Truche Location,France,447458,Germany,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Truche Location,France,447458,Belgium,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Truche Location,France,447458,Spain,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Truche Location,France,447458,Denmark,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Truche Location,France,447458,France,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
